MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+0.001|+0.001|+0.002|+0.001|+0.008|-0.000|-0.000|-0.007|+0.000|+0.000|+0.001|+1.269|+1.384|-0.000|+0.005|-0.000|+1.274|+1.384|
002:+0.000|+0.002|+0.002|+0.002|+0.001|-0.001|-0.005|+0.001|-0.000|+0.003|+0.000|-0.001|-0.000|+1.277|+1.384|-0.000|-0.002|+0.000|+1.274|+1.384|
003:+0.000|+0.002|+0.001|+0.001|+0.001|-0.001|+0.004|-0.001|+0.000|-0.004|-0.000|-0.001|+0.000|+1.272|+1.385|-0.000|+0.001|+0.000|+1.273|+1.384|
004:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|+0.001|-0.000|-0.000|+0.005|+0.000|+0.007|-0.000|+1.275|+1.384|+0.000|-0.003|+0.000|+1.272|+1.384|
005:+0.000|+0.003|+0.001|+0.002|+0.002|-0.001|-0.010|-0.001|-0.000|+0.002|-0.001|-0.010|+0.000|+1.276|+1.384|+0.000|+0.002|+0.000|+1.279|+1.384|
006:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|+0.007|+0.001|-0.000|+0.000|-0.000|+0.008|-0.001|+1.266|+1.383|+0.000|+0.003|-0.000|+1.269|+1.384|
007:+0.001|+0.002|+0.001|+0.002|+0.002|-0.001|+0.002|+0.000|+0.000|-0.006|+0.000|-0.006|+0.000|+1.273|+1.383|-0.000|+0.004|-0.000|+1.277|+1.383|
008:+0.001|+0.001|+0.001|+0.002|+0.002|-0.000|+0.004|+0.000|+0.000|-0.014|+0.000|-0.011|-0.000|+1.274|+1.383|+0.000|-0.003|-0.000|+1.272|+1.384|
009:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|-0.002|+0.000|-0.000|+0.025|+0.000|+0.023|+0.001|+1.278|+1.384|+0.000|-0.017|+0.000|+1.261|+1.384|
010:+0.000|+0.001|+0.002|+0.002|+0.002|+0.001|-0.000|+0.001|-0.000|-0.014|+0.001|-0.016|-0.000|+1.277|+1.384|+0.000|+0.007|+0.000|+1.283|+1.384|
011:+0.000|+0.001|+0.003|+0.002|+0.001|+0.002|-0.002|-0.000|+0.000|+0.005|-0.001|+0.006|+0.001|+1.277|+1.385|-0.000|-0.006|+0.001|+1.268|+1.384|
012:+0.000|+0.002|+0.001|+0.001|+0.001|-0.001|-0.007|-0.000|-0.000|+0.009|+0.000|+0.002|-0.001|+1.275|+1.385|+0.000|-0.002|-0.000|+1.274|+1.385|
013:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|+0.005|+0.000|-0.000|-0.013|-0.000|-0.009|+0.001|+1.268|+1.384|-0.000|+0.007|-0.000|+1.276|+1.384|
014:+0.000|+0.002|+0.002|+0.001|+0.002|+0.000|+0.005|-0.001|+0.000|+0.002|+0.000|+0.007|+0.000|+1.273|+1.385|-0.000|-0.006|-0.000|+1.267|+1.384|
015:+0.001|+0.002|+0.001|+0.002|+0.001|-0.001|+0.000|-0.000|+0.000|-0.002|-0.000|-0.002|-0.001|+1.278|+1.384|-0.000|-0.004|+0.000|+1.274|+1.384|
016:+0.000|+0.002|+0.001|+0.003|+0.002|-0.001|-0.003|+0.001|-0.000|+0.008|+0.000|+0.003|+0.000|+1.278|+1.383|+0.000|-0.006|+0.000|+1.273|+1.384|
017:+0.000|+0.002|+0.003|+0.002|+0.001|+0.001|-0.001|+0.001|-0.000|-0.005|-0.000|-0.004|-0.000|+1.275|+1.384|+0.000|+0.002|+0.000|+1.275|+1.384|
