MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.001|-0.001|+0.000|-0.003|+0.000|-0.001|-0.001|+1.088|+1.384|+0.000|-0.001|+0.000|+1.087|+1.384|
002:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.005|+0.000|+0.000|+0.001|-0.001|-0.003|+0.000|+1.090|+1.384|+0.000|-0.004|+0.000|+1.085|+1.384|
003:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.008|+0.000|+0.000|-0.006|+0.000|+0.002|+0.000|+1.085|+1.384|+0.000|-0.004|-0.000|+1.082|+1.384|
004:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.014|-0.000|+0.000|+0.026|+0.001|+0.012|-0.000|+1.093|+1.384|+0.000|-0.009|-0.000|+1.084|+1.384|
005:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.016|-0.001|+0.000|-0.023|-0.000|-0.007|-0.001|+1.079|+1.384|+0.000|+0.017|+0.000|+1.095|+1.384|
006:+0.000|+0.000|+0.000|+0.003|+0.003|+0.000|-0.005|+0.001|+0.000|+0.003|+0.000|-0.002|+0.001|+1.095|+1.383|+0.000|-0.006|-0.000|+1.089|+1.383|
007:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|+0.001|+0.000|+0.017|-0.000|+0.015|+0.001|+1.090|+1.384|+0.000|-0.003|+0.000|+1.086|+1.384|
008:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.006|-0.000|+0.000|-0.025|-0.000|-0.019|-0.000|+1.087|+1.385|+0.000|+0.014|+0.000|+1.101|+1.385|
009:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|+0.001|-0.001|+0.000|+0.006|-0.000|+0.007|-0.001|+1.093|+1.384|+0.000|-0.012|-0.000|+1.082|+1.384|
010:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|-0.005|+0.000|+0.000|+0.008|+0.000|+0.003|+0.000|+1.094|+1.383|+0.000|-0.006|-0.001|+1.089|+1.383|
011:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.001|+0.000|-0.001|-0.001|-0.004|+0.001|+1.090|+1.383|+0.000|+0.002|-0.000|+1.092|+1.383|
012:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|+0.001|-0.000|+0.000|+0.004|+0.001|+0.004|-0.000|+1.086|+1.384|+0.000|+0.001|-0.001|+1.087|+1.384|
013:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|-0.000|+0.000|-0.013|-0.000|-0.008|-0.000|+1.087|+1.384|+0.000|+0.005|+0.000|+1.092|+1.384|
014:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|-0.001|+0.000|+0.012|-0.000|+0.008|-0.001|+1.093|+1.384|+0.000|-0.009|+0.000|+1.084|+1.384|
015:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.001|+0.000|-0.001|+0.000|-0.005|+0.001|+1.089|+1.383|+0.000|+0.003|-0.000|+1.092|+1.383|
016:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|-0.000|+0.000|+0.010|+0.000|+0.007|-0.000|+1.085|+1.384|+0.000|+0.002|-0.000|+1.087|+1.384|
017:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.007|+0.000|+0.000|-0.013|+0.000|-0.006|+0.000|+1.081|+1.384|+0.000|+0.012|+0.000|+1.093|+1.384|
018:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|+0.002|+0.000|-0.002|+0.000|+1.088|+1.384|+0.000|-0.001|+0.000|+1.087|+1.384|
019:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.006|-0.000|+0.000|+0.007|+0.000|+0.013|-0.000|+1.084|+1.384|+0.000|+0.001|+0.000|+1.085|+1.384|
020:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.005|-0.000|+0.000|+0.003|-0.001|-0.001|-0.000|+1.090|+1.384|+0.000|+0.008|+0.000|+1.098|+1.384|
021:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.005|+0.000|+0.000|-0.009|+0.000|-0.014|+0.000|+1.085|+1.384|+0.000|+0.011|-0.000|+1.097|+1.384|
022:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.012|-0.001|+0.000|-0.016|+0.000|-0.004|-0.001|+1.081|+1.384|+0.000|+0.003|+0.000|+1.083|+1.384|
023:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|+0.001|+0.000|+0.014|-0.000|+0.012|+0.001|+1.093|+1.383|+0.000|-0.013|+0.000|+1.079|+1.383|
