MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+0.002|+0.002|+0.002|-0.000|+0.001|+0.000|-0.000|-0.003|-0.000|-0.003|+0.001|+1.323|+1.383|-0.000|+0.005|+0.000|+1.327|+1.384|
002:+0.001|+0.002|+0.002|+0.002|+0.001|-0.000|-0.003|-0.001|+0.000|-0.001|-0.000|-0.003|+0.000|+1.324|+1.384|-0.000|+0.001|-0.000|+1.325|+1.384|
003:+0.001|+0.002|+0.002|+0.002|+0.001|-0.001|+0.001|+0.000|-0.000|-0.001|+0.000|-0.001|-0.001|+1.321|+1.383|-0.000|+0.001|-0.000|+1.322|+1.384|
004:+0.000|+0.002|+0.003|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|+0.002|-0.000|+0.005|+0.001|+1.322|+1.383|-0.000|-0.000|-0.000|+1.321|+1.384|
005:+0.001|+0.001|+0.002|+0.001|+0.001|+0.001|+0.000|-0.001|+0.001|-0.003|-0.000|-0.002|+0.000|+1.325|+1.384|+0.000|+0.002|-0.000|+1.326|+1.385|
006:+0.001|+0.002|+0.002|+0.002|+0.001|-0.000|-0.003|+0.000|-0.000|-0.000|+0.001|-0.004|-0.000|+1.325|+1.383|+0.001|-0.001|-0.001|+1.324|+1.385|
007:+0.000|+0.002|+0.003|+0.002|+0.002|-0.000|-0.001|+0.001|-0.000|+0.001|-0.000|-0.000|+0.001|+1.322|+1.383|+0.000|-0.001|+0.000|+1.320|+1.384|
008:+0.000|+0.001|+0.002|+0.001|+0.001|-0.000|+0.008|+0.000|+0.000|-0.002|+0.001|+0.005|-0.001|+1.321|+1.384|-0.000|-0.001|-0.000|+1.320|+1.385|
009:+0.000|+0.001|+0.002|+0.001|+0.002|+0.002|-0.002|-0.001|+0.000|+0.007|-0.001|+0.006|+0.001|+1.329|+1.384|+0.000|-0.003|+0.001|+1.325|+1.383|
010:+0.001|+0.001|+0.002|+0.002|+0.001|+0.000|+0.003|+0.001|-0.000|-0.009|+0.000|-0.005|-0.000|+1.328|+1.384|+0.000|+0.004|-0.000|+1.331|+1.384|
