MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.323|+1.323|+0.002|+0.000|+0.007|-0.000|-0.004|-0.002|-0.000|+0.000|+0.001|+1.324|+0.000|+0.006|-0.003|+0.000|+0.000|+1.326|
002:+0.000|+0.001|+1.327|+1.327|+0.001|+0.000|-0.008|-0.000|-0.001|+0.003|-0.000|+0.000|-0.006|+1.331|+0.000|+0.002|-0.005|-0.000|+0.000|+1.327|
003:+0.001|+0.002|+1.323|+1.323|+0.002|+0.000|+0.003|+0.000|+0.001|-0.002|+0.001|+0.000|+0.001|+1.323|-0.000|+0.001|-0.002|-0.000|+0.000|+1.321|
004:+0.000|+0.002|+1.324|+1.324|+0.002|+0.000|-0.005|+0.000|-0.002|+0.002|-0.000|+0.000|-0.004|+1.325|+0.000|+0.002|-0.004|+0.000|+0.000|+1.323|
005:+0.001|+0.002|+1.321|+1.321|+0.002|+0.000|+0.007|-0.000|-0.000|-0.007|+0.001|+0.000|-0.000|+1.320|+0.000|-0.001|-0.001|-0.000|+0.000|+1.318|
006:+0.000|+0.002|+1.321|+1.322|+0.002|-0.000|-0.005|+0.000|-0.003|+0.011|-0.001|+0.000|+0.004|+1.327|-0.000|-0.001|-0.008|+0.000|+0.000|+1.318|
007:+0.001|+0.001|+1.327|+1.326|+0.001|-0.000|+0.008|-0.000|+0.015|-0.017|+0.001|+0.000|+0.005|+1.322|+0.000|-0.004|+0.003|-0.000|+0.000|+1.322|
008:+0.000|+0.002|+1.318|+1.318|+0.002|+0.000|-0.001|+0.000|-0.019|+0.013|-0.000|+0.000|-0.008|+1.330|-0.000|+0.011|-0.014|+0.000|+0.000|+1.327|
009:+0.000|+0.001|+1.329|+1.329|+0.001|+0.000|-0.007|+0.000|+0.011|+0.003|+0.000|+0.000|+0.006|+1.328|+0.000|-0.008|-0.001|+0.000|+0.000|+1.319|
010:+0.000|+0.002|+1.326|+1.326|+0.002|+0.000|+0.002|-0.000|-0.001|-0.004|-0.000|+0.000|-0.003|+1.321|+0.000|+0.002|+0.002|+0.000|+0.000|+1.325|
011:+0.000|+0.002|+1.323|+1.323|+0.002|+0.000|-0.003|+0.000|-0.010|+0.010|+0.000|+0.000|-0.003|+1.323|+0.000|+0.001|-0.002|+0.000|+0.000|+1.322|
012:+0.000|+0.001|+1.329|+1.329|+0.001|+0.000|+0.006|-0.000|+0.016|-0.019|-0.001|+0.000|+0.003|+1.320|+0.000|-0.009|+0.008|+0.000|+0.000|+1.319|
